Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1979-09-11,,10658.54,,,,25017.07,,,1803.36,,,,29094.29,,34853.34,,,,,20449.6,,,,,,,,,291822.19,,4828.65,14748.07,,202943.38,,494.4,,
1979-09-12,,10728.41,,,,24246.63,,,1820.39,,,,29292.24,,34665.81,,,,,23396.65,,,,,,,,,296496.0,,4713.95,14307.75,,200832.29,,482.5,,
1979-09-13,,10676.19,,,,25136.95,,,1741.46,,,,27661.73,,33856.19,,,,,24643.84,,,,,,,,,289855.18,,4240.54,14293.16,,197384.85,,467.59,,
1979-09-14,,10664.23,,,,24627.72,,,1824.8,,,,36408.96,,35020.79,,,,,22022.88,,,,,,,,,301866.18,,3944.86,15155.77,,202578.24,,490.58,,
1979-09-15,,10629.52,,,,25272.25,,,1738.27,,,,36176.6,,35576.94,,,,,21344.13,,,,,,,,,305678.39,,3812.36,14209.68,,207826.68,,503.98,,
1979-09-16,,10172.32,,,,24127.79,,,1769.82,,,,39749.21,,33518.67,,,,,12456.04,,,,,,,,,303949.52,,4329.93,15979.66,,200251.75,,500.95,,
1979-09-17,,10067.78,,,,22895.8,,,1810.43,,,,41221.2,,31840.36,,,,,12932.88,,,,,,,,,304737.97,,4625.38,15829.35,,201414.15,,509.29,,
1979-09-18,,9980.7,,,,22391.31,,,1839.72,,,,39268.28,,30631.14,,,,,12622.92,,,,,,,,,310830.12,,4569.15,15372.6,,205380.99,,477.16,,
1979-09-19,,10305.99,,,,22244.16,,,1815.36,,,,43405.74,,30653.18,,,,,19098.35,,,,,,,,,307263.07,,4521.72,15030.46,,204500.62,,454.47,,
1979-09-20,,10176.92,,,,25037.88,,,1826.93,,,,39950.25,,33229.99,,,,,19213.34,,,,,,,,,305591.73,,4397.94,16116.81,,204140.68,,449.31,,
1979-09-21,,10384.48,,,,26590.87,,,1952.44,,,,38498.89,,33734.33,,,,,13545.02,,,,,,,,,305395.55,,4398.76,16277.34,,195234.15,,473.23,,
1979-09-22,,10433.96,,,,28228.49,,,1784.12,,,,37639.76,,33513.01,,,,,13946.11,,,,,,,,,306182.47,,4602.83,16306.03,,198743.37,,428.33,,
1979-09-23,,12910.61,,,,28307.14,,,1765.82,,,,37925.71,,32771.64,,,,,12904.98,,,,,,,,,318935.52,,4547.1,17234.2,,196069.74,,421.58,,
1979-09-24,,17368.58,,,,27064.7,,,1848.99,,,,39455.09,,32437.49,,,,,12869.38,,,,,,,,,336494.79,,4305.19,18415.61,,194580.56,,448.39,,
1979-09-25,,17130.3,,,,30418.96,,,1945.81,,,,40242.06,,32483.29,,,,,13535.88,,,,,,,,,313090.72,,4157.37,17877.73,,192759.89,,415.12,,
1979-09-26,,16895.06,,,,31365.01,,,1822.8,,,,39893.47,,33088.13,,,,,13510.32,,,,,,,,,308767.26,,3993.43,16601.36,,180247.04,,425.85,,
1979-09-27,,15336.59,,,,33752.72,,,1910.73,,,,39865.34,,33349.77,,,,,13836.99,,,,,,,,,311795.82,,3774.24,16737.93,,179178.92,,429.37,,
1979-09-28,,14765.92,,,,28501.48,,,1999.71,,,,42047.55,,33105.63,,,,,13555.77,,,,,,,,,319430.77,,4338.33,16392.8,,192992.1,,434.38,,
1979-09-29,,14312.2,,,,27721.16,,,2163.26,,,,42523.44,,31015.2,,,,,13745.34,,,,,,,,,321823.58,,3361.45,16988.03,,193480.79,,425.15,,
1979-09-30,,13599.63,,,,25100.06,,,2181.68,,,,42261.16,,30253.42,,,,,14127.35,,,,,,,,,344957.1,,3184.46,16666.07,,194518.41,,422.11,,
1979-10-01,,13554.65,,,,16594.99,,,2186.99,,,,39775.6,,26166.84,,,,,13089.21,,,,,,,,,352859.5,,3536.35,16848.69,,195644.98,,442.92,,
1979-10-02,,13624.96,,,,20787.67,,,2537.16,,,,41889.96,,26657.85,,,,,12733.8,,,,,,,,,342336.8,,4009.63,17852.02,,196053.0,,439.67,,
1979-10-03,,13584.0,,,,21459.23,,,2729.29,,,,41335.54,,24861.4,,,,,12352.74,,,,,,,,,326596.76,,2747.11,18083.62,,183320.14,,490.08,,
1979-10-04,,13745.27,,,,21858.35,,,2756.46,,,,43951.94,,28189.36,,,,,12834.44,,,,,,,,,359306.63,,3156.19,18232.87,,197282.95,,513.49,,
1979-10-05,,13360.17,,,,21563.04,,,2655.8,,,,44635.79,,27714.71,,,,,15010.28,,,,,,,,,359019.07,,3011.11,17505.04,,193178.49,,508.55,,
1979-10-06,,13653.73,,,,21600.57,,,2668.77,,,,46072.59,,27304.31,,,,,15592.63,,,,,,,,,350558.72,,6171.29,17570.66,,197229.6,,500.29,,
1979-10-07,,10029.16,,,,21536.37,,,2735.77,,,,46031.2,,27597.73,,,,,15853.46,,,,,,,,,336318.63,,5713.53,18639.06,,192010.08,,506.38,,
1979-10-08,,9957.12,,,,21705.36,,,2968.69,,,,44877.57,,27658.34,,,,,15854.18,,,,,,,,,333638.62,,6614.13,18194.99,,190239.1,,531.1,,
1979-10-09,,10036.21,,,,24335.83,,,3059.93,,,,47973.76,,27852.89,,,,,15503.11,,,,,,,,,318659.03,,7299.96,18144.58,,168503.77,,494.41,,
1979-10-10,,9786.83,,,,29163.76,,,3011.65,,,,45273.85,,27997.14,,,,,14978.46,,,,,,,,,309463.32,,7050.16,17506.72,,168872.91,,503.92,,
1979-10-11,,9836.51,,,,27800.76,,,2982.03,,,,46231.91,,30261.34,,,,,13689.89,,,,,,,,,309021.26,,7332.09,17784.83,,168242.38,,502.69,,
1979-10-12,,9913.02,,,,28956.37,,,3174.1,,,,47254.01,,31716.43,,,,,17295.56,,,,,,,,,324835.68,,8197.33,17270.05,,186411.98,,489.22,,
1979-10-13,,10407.73,,,,27845.25,,,3486.21,,,,46102.4,,40431.09,,,,,18767.88,,,,,,,,,333450.51,,10179.29,17611.94,,187881.04,,488.03,,
1979-10-14,,10909.51,,,,23198.11,,,3469.81,,,,51749.92,,39480.6,,,,,19099.01,,,,,,,,,317403.38,,10918.25,17386.97,,176924.55,,476.42,,
1979-10-15,,10709.88,,,,21188.33,,,3683.06,,,,57391.65,,38088.21,,,,,19668.99,,,,,,,,,340682.35,,11527.85,16955.26,,185807.04,,472.61,,
1979-10-16,,10559.45,,,,21957.72,,,3976.51,,,,60778.51,,40616.22,,,,,21078.64,,,,,,,,,318836.31,,11462.15,17570.86,,179720.77,,469.39,,
1979-10-17,,11014.22,,,,19521.92,,,3864.7,,,,58250.25,,40963.15,,,,,20949.6,,,,,,,,,344107.79,,11735.25,17721.15,,204841.48,,492.16,,
1979-10-18,,12100.11,,,,18114.82,,,3538.94,,,,59029.72,,36543.93,,,,,21212.4,,,,,,,,,334101.2,,10213.39,18694.8,,188853.18,,508.06,,
1979-10-19,,12538.85,,,,19734.26,,,3533.34,,,,60515.4,,35973.9,,,,,19106.52,,,,,,,,,337899.35,,9735.6,19918.5,,194139.39,,525.08,,
1979-10-20,,12093.77,,,,27759.23,,,3189.62,,,,63639.75,,34909.77,,,,,17813.52,,,,,,,,,332199.97,,8217.13,19419.99,,195464.99,,523.28,,
1979-10-21,,11560.14,,,,26804.95,,,2369.78,,,,71630.43,,34041.4,,,,,19313.31,,,,,,,,,344892.28,,8198.16,20479.32,,203106.22,,524.69,,
1979-10-22,,11540.28,,,,22622.78,,,2482.9,,,,72386.17,,38972.39,,,,,20656.7,,,,,,,,,331091.86,,7969.7,19917.67,,204190.55,,546.87,,
1979-10-23,,11442.75,,,,24475.95,,,2302.21,,,,71962.74,,40994.7,,,,,20198.15,,,,,,,,,364618.4,,7475.21,19731.6,,204291.22,,612.42,,
1979-10-24,,11957.57,,,,24299.07,,,2193.91,,,,71696.99,,39196.45,,,,,20978.04,,,,,,,,,365683.1,,7713.67,20155.68,,206775.95,,668.03,,
1979-10-25,,12899.19,,,,24639.31,,,2192.49,,,,71923.38,,42177.46,,,,,22193.98,,,,,,,,,365031.96,,9094.34,21562.56,,210964.23,,717.31,,
1979-10-26,,13349.41,,,,24655.45,,,1981.95,,,,79414.37,,50918.8,,,,,19961.05,,,,,,,,,365077.13,,8964.4,22213.79,,208133.95,,701.3,,
1979-10-27,,13387.67,,,,25938.84,,,1847.5,,,,83045.63,,54684.29,,,,,19365.4,,,,,,,,,368958.74,,8827.38,22767.17,,208425.97,,762.33,,
1979-10-28,,12803.54,,,,26777.64,,,1838.62,,,,82749.42,,55152.35,,,,,18367.51,,,,,,,,,375645.76,,9449.26,23083.39,,202938.82,,735.93,,
1979-10-29,,12377.09,,,,27278.69,,,1914.22,,,,85069.37,,54925.44,,,,,15131.85,,,,,,,,,368117.5,,9901.22,21885.15,,204450.99,,800.22,,
1979-10-30,,12229.76,,,,27489.32,,,1934.33,,,,73799.77,,54982.81,,,,,17313.04,,,,,,,,,371449.32,,10653.46,22528.58,,201725.21,,763.44,,
1979-10-31,,12252.95,,,,27919.89,,,1851.57,,,,73438.9,,52263.72,,,,,17120.32,,,,,,,,,372184.31,,9858.23,21852.8,,203530.01,,680.45,,
1979-11-01,,11973.96,,,,28121.05,,,1856.8,,,,74317.79,,45550.62,,,,,16911.29,,,,,,,,,375234.97,,9268.33,22114.14,,205836.28,,687.0,,
1979-11-02,,11890.95,,,,28340.32,,,1889.04,,,,74533.26,,53271.85,,,,,16846.76,,,,,,,,,380565.48,,8912.51,22480.57,,201664.15,,661.6,,
1979-11-03,,11837.53,,,,31015.21,,,1726.08,,,,72647.74,,56292.11,,,,,17898.7,,,,,,,,,371314.46,,8220.94,22435.4,,200934.88,,650.83,,
1979-11-04,,11821.1,,,,30509.97,,,1745.19,,,,78853.2,,50260.15,,,,,17819.5,,,,,,,,,352780.1,,7509.52,22374.61,,178880.72,,649.7,,
1979-11-05,,11669.2,,,,26660.99,,,1677.39,,,,75915.91,,51983.71,,,,,17236.79,,,,,,,,,380319.93,,7711.3,22219.08,,200586.01,,647.19,,
1979-11-06,,11485.24,,,,28764.87,,,1394.15,,,,76010.09,,46534.04,,,,,17781.75,,,,,,,,,385322.71,,7434.59,21550.85,,200936.92,,652.56,,
1979-11-07,,10503.7,,,,29068.87,,,1403.8,,,,71518.95,,45516.26,,,,,17876.64,,,,,,,,,373116.19,,7840.07,21194.6,,200262.84,,641.17,,
1979-11-08,,9451.5,,,,29081.01,,,1592.62,,,,56452.87,,45580.52,,,,,17744.83,,,,,,,,,372118.29,,8126.89,21603.55,,203549.84,,661.96,,
1979-11-09,,11510.11,,,,25981.51,,,1711.7,,,,68113.52,,58241.83,,,,,17908.73,,,,,,,,,362167.6,,8658.51,20549.67,,208052.54,,649.06,,
1979-11-10,,12962.1,,,,28016.41,,,1653.46,,,,67068.52,,76987.35,,,,,19790.04,,,,,,,,,374949.97,,8526.83,21002.39,,205207.63,,722.99,,
1979-11-11,,12825.28,,,,26715.26,,,1587.69,,,,58513.89,,76656.98,,,,,19492.46,,,,,,,,,403073.04,,10272.67,22234.12,,202656.11,,995.03,,
1979-11-12,,13272.56,,,,32792.89,,,1592.11,,,,58236.92,,61488.01,,,,,20308.46,,,,,,,,,395387.29,,9953.05,22325.41,,174044.96,,885.42,,
1979-11-13,,13928.97,,,,32664.11,,,1625.87,,,,65919.27,,59307.81,,,,,20104.49,,,,,,,,,410579.48,,10815.08,22890.77,,183097.9,,942.36,,
1979-11-14,,13632.28,,,,35193.53,,,2063.9,,,,74670.24,,56482.89,,,,,24032.32,,,,,,,,,427622.42,,11148.96,21755.37,,203799.55,,973.31,,
1979-11-15,,12433.46,,,,32601.0,,,1760.13,,,,69202.21,,64847.05,,,,,25526.18,,,,,,,,,430110.17,,13046.17,22060.65,,198022.39,,1006.5,,
1979-11-16,,12218.07,,,,35296.86,,,1747.35,,,,67262.82,,65649.85,,,,,23870.83,,,,,,,,,424680.97,,13268.07,20537.71,,186656.17,,1091.63,,
1979-11-17,,12089.64,,,,36614.36,,,1717.83,,,,68756.37,,66248.12,,,,,22351.96,,,,,,,,,407333.1,,13763.27,20558.65,,183780.24,,1063.49,,
1979-11-18,,10971.3,,,,34060.15,,,1532.92,,,,68743.66,,64671.17,,,,,19770.76,,,,,,,,,387704.28,,13806.02,19606.72,,194502.96,,998.18,,
1979-11-19,,11464.88,,,,34001.01,,,1805.25,,,,68697.17,,65722.74,,,,,21810.9,,,,,,,,,392145.84,,13672.91,21016.38,,180376.41,,956.56,,
1979-11-20,,12496.44,,,,34281.5,,,1618.31,,,,70289.01,,64033.25,,,,,21660.37,,,,,,,,,374398.68,,13808.77,21112.21,,202435.5,,949.96,,
1979-11-21,,12501.55,,,,34916.29,,,1600.85,,,,68636.82,,65787.08,,,,,21883.79,,,,,,,,,366119.43,,13823.78,20912.48,,211884.11,,943.69,,
1979-11-22,,12076.17,,,,38926.6,,,1627.57,,,,68149.1,,67522.4,,,,,22605.12,,,,,,,,,342149.96,,13739.78,20883.25,,195441.88,,952.88,,
1979-11-23,,12073.21,,,,36704.36,,,1773.84,,,,68836.51,,73629.44,,,,,23439.27,,,,,,,,,374693.43,,13496.68,20470.64,,189376.96,,916.72,,
1979-11-24,,12049.07,,,,34820.99,,,1571.52,,,,71329.58,,69803.47,,,,,23545.71,,,,,,,,,391265.57,,12374.06,20978.73,,202554.12,,920.7,,
1979-11-25,,12429.96,,,,32792.12,,,1757.42,,,,72009.86,,72644.17,,,,,23439.36,,,,,,,,,378878.67,,12573.65,21118.01,,200254.37,,951.99,,
1979-11-26,,12237.54,,,,32699.16,,,1910.27,,,,73842.69,,66264.77,,,,,22934.77,,,,,,,,,378648.16,,12718.82,21184.51,,191817.51,,960.15,,
1979-11-27,,13192.17,,,,33519.41,,,1808.4,,,,74591.04,,57449.76,,,,,20467.99,,,,,,,,,407988.63,,10920.96,21332.33,,195795.63,,947.57,,
1979-11-28,,13167.52,,,,34767.27,,,1557.15,,,,75984.14,,64043.99,,,,,19875.32,,,,,,,,,395498.04,,10870.76,21275.26,,197914.06,,959.27,,
1979-11-29,,13137.02,,,,36726.12,,,1524.24,,,,74768.3,,58601.96,,,,,20689.43,,,,,,,,,383517.09,,10454.37,20849.07,,185946.41,,960.34,,
1979-11-30,,13021.58,,,,35292.45,,,1638.36,,,,73097.73,,50239.26,,,,,19452.53,,,,,,,,,413916.43,,9888.22,19580.53,,197395.11,,955.5,,
1979-12-01,,13030.07,,,,30414.95,,,1556.01,,,,72807.1,,39626.45,,,,,19515.74,,,,,,,,,385223.79,,9540.26,19162.84,,198668.29,,951.03,,
1979-12-02,,12499.0,,,,31320.6,,,1550.78,,,,74016.26,,39262.08,,,,,20602.53,,,,,,,,,354442.48,,8092.03,19313.67,,195166.9,,956.4,,
1979-12-03,,11417.21,,,,31976.2,,,1560.98,,,,75859.25,,32798.55,,,,,21641.36,,,,,,,,,380638.02,,8096.77,19794.0,,198627.83,,947.59,,
1979-12-04,,10636.65,,,,31168.53,,,1546.64,,,,74646.54,,35045.29,,,,,22840.47,,,,,,,,,363669.58,,8349.82,19847.37,,203941.56,,938.25,,
1979-12-05,,11149.87,,,,30982.78,,,1760.76,,,,67427.87,,35072.03,,,,,23065.24,,,,,,,,,343590.06,,8534.37,20242.97,,183928.03,,959.79,,
1979-12-06,,11034.88,,,,27845.09,,,1809.47,,,,67029.85,,36422.65,,,,,21809.36,,,,,,,,,366142.2,,6977.18,20023.69,,202723.7,,939.15,,
1979-12-07,,10972.62,,,,27423.61,,,1734.4,,,,60004.86,,36013.85,,,,,21118.91,,,,,,,,,391952.08,,6641.62,19817.83,,204992.29,,886.14,,
1979-12-08,,10914.19,,,,24730.09,,,1696.4,,,,59309.63,,35355.11,,,,,20545.07,,,,,,,,,419505.48,,6655.75,19978.07,,222229.51,,907.25,,
1979-12-09,,10146.62,,,,23845.56,,,1519.67,,,,55204.16,,34484.55,,,,,21111.13,,,,,,,,,452357.3,,6688.91,19823.48,,216802.67,,897.45,,
1979-12-10,,10362.69,,,,23337.3,,,1394.08,,,,55264.02,,32679.94,,,,,21562.8,,,,,,,,,491901.0,,7930.07,19586.37,,211609.96,,841.99,,
1979-12-11,,10145.18,,,,24659.45,,,1435.68,,,,53855.73,,33158.96,,,,,22217.31,,,,,,,,,501043.06,,7833.99,19472.75,,223168.45,,796.77,,
1979-12-12,,10542.76,,,,20929.24,,,1664.55,,,,54055.56,,39451.51,,,,,23106.4,,,,,,,,,509161.23,,7673.17,19814.43,,226464.19,,805.99,,
1979-12-13,,10558.21,,,,20891.64,,,1398.75,,,,55010.38,,38746.23,,,,,17753.27,,,,,,,,,485149.72,,7637.33,23587.56,,224266.08,,797.95,,
1979-12-14,,10775.09,,,,21484.24,,,2275.18,,,,55098.19,,45372.83,,,,,21480.62,,,,,,,,,487373.67,,7727.42,23877.77,,226742.53,,796.26,,
1979-12-15,,10688.55,,,,25677.34,,,2607.68,,,,55062.51,,50737.81,,,,,20204.47,,,,,,,,,487605.82,,8477.86,23112.54,,212514.9,,816.34,,
1979-12-16,,10625.37,,,,26968.92,,,2498.41,,,,57993.08,,58188.44,,,,,17089.02,,,,,,,,,485923.39,,8468.2,22625.97,,210734.72,,861.16,,
1979-12-17,,10883.6,,,,26143.62,,,2228.67,,,,58206.34,,49792.95,,,,,17963.56,,,,,,,,,479637.91,,8271.67,22374.14,,211842.28,,721.62,,
1979-12-18,,10463.94,,,,26797.94,,,2516.53,,,,55192.66,,59040.57,,,,,17581.4,,,,,,,,,472682.63,,7887.35,22527.91,,223230.45,,621.27,,
1979-12-19,,10203.86,,,,25988.08,,,2275.5,,,,56880.29,,63558.12,,,,,18202.2,,,,,,,,,439056.8,,7666.53,22407.93,,238347.51,,658.32,,
1979-12-20,,11580.51,,,,27963.99,,,2386.69,,,,57953.56,,74333.46,,,,,23297.79,,,,,,,,,474379.26,,7819.73,20645.58,,240608.58,,655.03,,
1979-12-21,,11848.47,,,,25456.54,,,2430.56,,,,58448.53,,75801.74,,,,,23038.21,,,,,,,,,425990.57,,8325.64,18898.14,,223433.94,,668.93,,
1979-12-22,,12477.72,,,,33092.58,,,2715.93,,,,54272.8,,77677.56,,,,,22202.63,,,,,,,,,469009.46,,8720.45,18737.06,,227281.24,,705.2,,
1979-12-23,,11757.74,,,,30414.82,,,2867.8,,,,57077.61,,70382.25,,,,,23778.92,,,,,,,,,448064.06,,8841.27,18745.34,,210160.87,,717.09,,
1979-12-24,,11485.09,,,,29947.84,,,2844.68,,,,65265.55,,61591.68,,,,,24504.38,,,,,,,,,446376.76,,9551.55,18519.16,,199131.57,,730.28,,
1979-12-25,,11799.67,,,,29750.96,,,2820.63,,,,72105.33,,70567.89,,,,,24567.19,,,,,,,,,447189.16,,9171.17,18977.72,,211816.22,,723.59,,
1979-12-26,,12460.71,,,,28641.43,,,2732.81,,,,66291.53,,74990.11,,,,,25115.53,,,,,,,,,446862.99,,9018.45,19642.88,,209529.47,,729.27,,
1979-12-27,,12827.64,,,,29904.23,,,2570.18,,,,65387.93,,65723.21,,,,,23264.56,,,,,,,,,379187.52,,9163.29,19682.52,,211581.97,,696.73,,
1979-12-28,,13173.81,,,,29978.27,,,2895.81,,,,77139.78,,61101.58,,,,,22593.76,,,,,,,,,397775.71,,9502.27,19342.64,,189352.57,,759.84,,
1979-12-29,,12697.72,,,,31670.52,,,2734.24,,,,68180.29,,59954.12,,,,,22892.93,,,,,,,,,426292.16,,9336.44,18978.41,,207363.98,,765.62,,
1979-12-30,,12610.16,,,,32373.6,,,2648.08,,,,74037.76,,65449.09,,,,,22714.04,,,,,,,,,450172.97,,9606.0,17861.38,,206198.95,,848.97,,
1979-12-31,,12577.62,,,,32329.61,,,2647.42,,,,76277.34,,70041.06,,,,,24776.78,,,,,,,,,461234.33,,9904.59,17751.49,,214419.9,,905.47,,
1980-01-01,,12742.5,,,,32132.93,,,2751.57,,,,75105.17,,79773.43,,,,,24145.56,,,,,,,,,482553.52,,9592.55,17693.81,,233572.34,,727.32,,
1980-01-02,,11450.7,,,,33803.28,,,2567.26,,,,74774.2,,80903.51,,,,,24538.71,,,,,,,,,482557.66,,9613.45,18640.02,,238654.71,,725.88,,
1980-01-03,,10628.01,,,,37056.06,,,2517.88,,,,74066.41,,84708.25,,,,,24632.6,,,,,,,,,476129.34,,9074.35,17673.54,,244105.64,,750.81,,
1980-01-04,,12023.96,,,,37226.43,,,2482.58,,,,74689.07,,67672.86,,,,,24768.39,,,,,,,,,481858.07,,8249.74,17334.33,,242623.83,,770.88,,
1980-01-05,,10272.64,,,,34167.87,,,2498.89,,,,74882.6,,66029.54,,,,,24927.17,,,,,,,,,479284.85,,7489.25,19332.74,,236822.36,,793.1,,
1980-01-06,,11260.27,,,,32050.38,,,2282.88,,,,72432.39,,65115.41,,,,,24754.33,,,,,,,,,475422.51,,5840.18,20737.07,,220462.89,,689.45,,
1980-01-07,,10417.39,,,,31367.55,,,2337.07,,,,70200.66,,64530.17,,,,,24663.68,,,,,,,,,473418.76,,5795.24,18429.2,,222216.21,,628.31,,
1980-01-08,,10491.24,,,,32079.6,,,2351.01,,,,70432.05,,68763.96,,,,,24474.44,,,,,,,,,464861.64,,6167.57,18264.43,,234865.59,,640.67,,
1980-01-09,,11416.93,,,,32644.23,,,2344.61,,,,66301.37,,68711.36,,,,,24300.36,,,,,,,,,459421.21,,6455.36,17651.56,,247213.06,,587.99,,
1980-01-10,,11505.44,,,,34325.23,,,2315.07,,,,65802.66,,67447.86,,,,,24254.83,,,,,,,,,461010.31,,6689.23,17849.41,,246265.98,,549.0,,
1980-01-11,,10822.04,,,,40608.66,,,2352.74,,,,66331.68,,81620.72,,,,,24756.51,,,,,,,,,472805.29,,6179.94,17219.88,,244802.47,,457.99,,
1980-01-12,,11415.11,,,,42780.85,,,2310.65,,,,66641.96,,81691.18,,,,,24835.0,,,,,,,,,424566.85,,6196.57,18192.45,,247198.47,,453.59,,
1980-01-13,,11735.4,,,,45447.72,,,2234.98,,,,70524.12,,82899.7,,,,,24908.26,,,,,,,,,395415.65,,7008.3,18220.06,,205129.89,,469.7,,
1980-01-14,,11213.34,,,,41598.64,,,2333.3,,,,77561.44,,84170.51,,,,,24101.8,,,,,,,,,412996.33,,6953.66,16943.91,,219240.7,,446.66,,
1980-01-15,,11069.9,,,,40608.12,,,2288.81,,,,75179.17,,84413.74,,,,,25564.32,,,,,,,,,439151.67,,7079.63,15090.98,,223785.28,,480.72,,
1980-01-16,,11697.3,,,,40503.58,,,2204.98,,,,71878.46,,84890.76,,,,,25054.07,,,,,,,,,426015.24,,6615.61,12072.51,,229982.21,,493.08,,
1980-01-17,,11409.32,,,,39078.48,,,2066.88,,,,69396.3,,86238.55,,,,,24091.95,,,,,,,,,403593.47,,6394.39,12021.8,,209933.53,,563.49,,
1980-01-18,,11851.28,,,,36001.81,,,2094.96,,,,73792.21,,90002.76,,,,,24582.56,,,,,,,,,435212.07,,6675.48,11483.2,,225711.48,,551.54,,
1980-01-19,,12136.01,,,,35478.03,,,1853.64,,,,74450.66,,81690.57,,,,,23253.3,,,,,,,,,462497.46,,6643.67,14725.83,,229339.21,,573.11,,
1980-01-20,,11847.38,,,,32663.88,,,1365.29,,,,85737.05,,72449.4,,,,,23010.51,,,,,,,,,459973.39,,6747.48,11600.1,,230629.99,,575.12,,
1980-01-21,,11376.51,,,,30889.72,,,1259.64,,,,91541.88,,65228.21,,,,,22976.4,,,,,,,,,430826.4,,6539.24,12208.4,,231837.61,,600.07,,
1980-01-22,,11348.19,,,,27268.33,,,1994.17,,,,91910.78,,62791.21,,,,,23043.69,,,,,,,,,409712.94,,6444.36,12043.98,,234368.5,,580.0,,
1980-01-23,,11421.14,,,,26600.84,,,2016.6,,,,91292.83,,63334.72,,,,,22737.23,,,,,,,,,409000.56,,6970.4,12580.95,,231395.32,,586.12,,
1980-01-24,,11373.51,,,,21489.49,,,1996.28,,,,93293.3,,50977.27,,,,,23816.17,,,,,,,,,446084.29,,6316.98,12254.72,,239175.74,,560.92,,
1980-01-25,,9904.52,,,,22127.79,,,1310.42,,,,95930.88,,62836.47,,,,,24547.07,,,,,,,,,454783.13,,6159.7,12796.83,,245555.45,,592.44,,
1980-01-26,,9888.98,,,,22114.14,,,2011.11,,,,96671.12,,64166.2,,,,,26089.43,,,,,,,,,417406.45,,5567.58,13875.36,,246250.56,,539.23,,
1980-01-27,,10334.21,,,,21748.68,,,1886.97,,,,97125.61,,72897.42,,,,,26087.07,,,,,,,,,448795.9,,4796.07,13973.91,,242305.22,,534.8,,
1980-01-28,,9980.03,,,,22687.06,,,2046.7,,,,98492.75,,68359.46,,,,,25245.91,,,,,,,,,423323.92,,4324.7,16592.89,,242449.08,,592.97,,
1980-01-29,,9401.82,,,,28450.58,,,1826.05,,,,98478.29,,60665.86,,,,,25177.79,,,,,,,,,440532.44,,4719.24,16498.11,,240701.84,,604.52,,
1980-01-30,,10842.74,,,,29161.8,,,1885.17,,,,97107.7,,49262.25,,,,,24272.31,,,,,,,,,426864.83,,5149.36,14316.24,,227169.28,,666.33,,
1980-01-31,,10638.88,,,,29825.4,,,1351.41,,,,94498.69,,51904.99,,,,,23685.2,,,,,,,,,439951.14,,5998.51,14150.9,,217675.19,,683.06,,
1980-02-01,,9393.97,,,,25238.29,,,1322.4,,,,94592.65,,60712.79,,,,,23251.31,,,,,,,,,432866.61,,6095.72,14930.97,,213995.59,,656.79,,
1980-02-02,,9612.25,,,,29302.88,,,1613.96,,,,98434.15,,53824.31,,,,,24047.64,,,,,,,,,427674.43,,5985.82,14717.48,,214143.94,,677.66,,
1980-02-03,,8164.19,,,,29977.08,,,1532.33,,,,98755.17,,51361.42,,,,,23544.19,,,,,,,,,427201.44,,5994.07,14077.53,,210285.4,,681.57,,
1980-02-04,,8089.32,,,,26664.06,,,2173.67,,,,95525.52,,55873.24,,,,,23381.88,,,,,,,,,431856.5,,6350.21,14369.99,,209665.61,,694.59,,
1980-02-05,,7885.61,,,,23610.34,,,2179.98,,,,95065.8,,55744.69,,,,,23532.25,,,,,,,,,422968.2,,5916.88,14691.35,,203631.77,,592.92,,
1980-02-06,,7403.73,,,,21811.92,,,2168.94,,,,97902.58,,57572.89,,,,,22692.9,,,,,,,,,420659.98,,5841.45,14531.37,,203665.53,,603.72,,
1980-02-07,,8073.26,,,,20556.61,,,2110.76,,,,96859.19,,58168.3,,,,,22720.48,,,,,,,,,417224.51,,4986.17,13925.08,,211698.74,,601.51,,
1980-02-08,,7658.46,,,,17524.24,,,2120.63,,,,92396.34,,49935.28,,,,,22910.9,,,,,,,,,398451.03,,4549.69,13447.13,,207542.24,,605.22,,
1980-02-09,,9243.18,,,,17556.6,,,2167.68,,,,93219.72,,46914.7,,,,,23035.91,,,,,,,,,411303.5,,5971.17,14009.87,,210866.87,,584.37,,
1980-02-10,,9129.81,,,,19242.93,,,2202.39,,,,92303.75,,51628.98,,,,,23536.07,,,,,,,,,388053.26,,6319.29,14673.39,,200659.34,,623.75,,
1980-02-11,,8105.16,,,,19848.02,,,2217.15,,,,90766.48,,65051.92,,,,,23437.55,,,,,,,,,396153.92,,6317.64,14550.53,,203244.84,,637.03,,
1980-02-12,,8566.63,,,,20732.68,,,2208.22,,,,81396.48,,62820.49,,,,,23600.0,,,,,,,,,403251.18,,6646.4,14410.41,,204749.45,,645.69,,
1980-02-13,,9756.5,,,,21693.65,,,2213.73,,,,73826.72,,63856.08,,,,,24312.19,,,,,,,,,401979.58,,6700.76,14097.35,,207907.08,,628.09,,
1980-02-14,,9795.29,,,,22615.13,,,2318.66,,,,68025.47,,57946.45,,,,,22779.87,,,,,,,,,400823.3,,6712.68,14290.96,,196128.12,,594.78,,
